data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
01/12/2022;07:33:00;46;AC03-ACIDENTE SEM VÍTIMA;1127,9;BR-230/PA;Leste;Colisão Traseira;;;2;;;1;;;;;2;;;;
01/12/2022;13:56:00;135;AC03-ACIDENTE SEM VÍTIMA;238;BR-163/PA;Sul;Saida de Pista;1;;;;;;;;;;1;;;;
01/12/2022;18:32:00;178;AC03-ACIDENTE SEM VÍTIMA;1035,004;BR-163/MT;Norte;Colisão Traseira;1;;;;;;;;;;1;;;;
02/12/2022;00:20:00;6;AC02-ACIDENTE COM VÍTIMA;514;BR-163/PA;Sul;Saida de Pista;1;;;;;;;;;;0;1;;;
02/12/2022;21:28:00;224;AC03-ACIDENTE SEM VÍTIMA;1033,781;BR-163/MT;Sul;Engavetamento;4;;;;;;;;;;4;;;;
03/12/2022;06:13:00;32;AC03-ACIDENTE SEM VÍTIMA;1030,332;BR-163/MT;Sul;Colisão Lateral;1;;1;;;;;;;;2;;;;
03/12/2022;13:05:00;126;AC02-ACIDENTE COM VÍTIMA;939;BR-163/MT;Norte;Queda de Moto;;;;1;;;;;;;0;;1;;
03/12/2022;16:30:00;166;AC03-ACIDENTE SEM VÍTIMA;444,994;BR-163/PA;Norte;Colisão Traseira;;;1;;;1;;;;;1;;;;
03/12/2022;19:01:00;180;AC02-ACIDENTE COM VÍTIMA;264;BR-163/PA;Norte;Choque - Veiculo parado no acostamento;1;;;;;1;;;;1;2;;1;;
03/12/2022;20:21:00;188;AC03-ACIDENTE SEM VÍTIMA;240;BR-163/PA;Sul;Colisão Lateral;;;1;;;;;;;;1;;;;
04/12/2022;06:25:00;30;AC03-ACIDENTE SEM VÍTIMA;157;BR-163/PA;Sul;Colisão Lateral;1;;;;;1;;;;;2;;;;
04/12/2022;21:45:00;166;AC03-ACIDENTE SEM VÍTIMA;317,74;BR-163/PA;Sul;Saida de Pista;;;2;;;;;;;;2;;;;
05/12/2022;13:13:00;146;AC03-ACIDENTE SEM VÍTIMA;1035;BR-163/MT;Norte;Colisão Traseira;;;;;1;;;;;1;26;;;;
05/12/2022;18:46:00;191;AC02-ACIDENTE COM VÍTIMA;274;BR-163/PA;Norte;Queda de Moto;;;;1;;;;;;;0;1;1;;
05/12/2022;23:21:00;211;AC02-ACIDENTE COM VÍTIMA;909,63;BR-163/MT;Norte;Tombamento;;;1;;;;;;;;0;1;;;
06/12/2022;05:40:00;21;AC02-ACIDENTE COM VÍTIMA;624,25;BR-163/PA;Sul;Queda de Moto;;;;1;;;;;;;1;1;;;
06/12/2022;13:25:00;144;AC03-ACIDENTE SEM VÍTIMA;417,401;BR-163/PA;Norte;Tombamento;;;1;;;;;;;;1;;;;
06/12/2022;17:00:00;187;AC03-ACIDENTE SEM VÍTIMA;1033,921;BR-163/MT;Norte;Choque - Veiculo parado na pista;;;2;;;;;;;;2;;;;
07/12/2022;03:22:00;27;AC02-ACIDENTE COM VÍTIMA;1102,445;BR-230/PA;Leste;Saida de Pista;;;1;;;;;;;;0;1;;;
07/12/2022;11:11:00;107;AC03-ACIDENTE SEM VÍTIMA;897;BR-163/MT;Norte;Choque - Defensa, barreira ou meio fio;;;1;;;;;;;;1;;;;
07/12/2022;16:55:00;184;AC03-ACIDENTE SEM VÍTIMA;326,083;BR-163/PA;Sul;Choque - Obstáculo Fixo;;;;1;;;;;;1;2;;;;
07/12/2022;17:41:00;195;AC03-ACIDENTE SEM VÍTIMA;881,985;BR-163/MT;Sul;Capotamento;1;;;;;;;;;;1;;;;
08/12/2022;10:57:00;103;AC03-ACIDENTE SEM VÍTIMA;1010,02;BR-163/MT;Norte;Colisão Traseira;;;1;;;1;;;;;1;;;;
08/12/2022;12:30:00;108;AC03-ACIDENTE SEM VÍTIMA;887,899;BR-163/MT;Sul;Capotamento;;;;;;;;;;1;1;;;;
08/12/2022;13:33:00;112;AC02-ACIDENTE COM VÍTIMA;893;BR-163/MT;Sul;Colisão Frontal;;;2;;;1;;;;;1;;1;1;
08/12/2022;18:15:00;152;AC02-ACIDENTE COM VÍTIMA;344;BR-163/PA;Norte;Colisão Traseira;;;;1;;1;;;;;1;;1;;
09/12/2022;08:17:00;59;AC03-ACIDENTE SEM VÍTIMA;953,3;BR-163/MT;Norte;Colisão Lateral;1;;;;;1;;;;;1;;;;
09/12/2022;09:31:00;89;AC03-ACIDENTE SEM VÍTIMA;973,969;BR-163/MT;Norte;Colisão Traseira;2;;;;;1;;;;;4;;;;
09/12/2022;08:17:00;93;AC03-ACIDENTE SEM VÍTIMA;956;BR-163/MT;Norte;Colisão Frontal;1;;;;;1;;;;;1;;;;
09/12/2022;12:46:00;127;AC02-ACIDENTE COM VÍTIMA;135,42;BR-163/PA;Norte;Colisão Traseira;;;2;;;;;;;;1;1;;;
09/12/2022;14:32:00;142;AC03-ACIDENTE SEM VÍTIMA;585;BR-163/PA;Norte;Tombamento;;;;;;1;;;;1;1;;;;
09/12/2022;20:46:00;189;AC03-ACIDENTE SEM VÍTIMA;200,587;BR-163/PA;Sul;Tombamento;;;;;;;;;;1;1;;;;
09/12/2022;22:06:00;198;AC01-ACIDENTE COM VÍTIMA FATAL;1115,186;BR-230/PA;Leste;Colisão Lateral;;;;1;;1;;;;;1;;;;2
10/12/2022;10:59:00;111;AC02-ACIDENTE COM VÍTIMA;1032,134;BR-163/MT;Sul;Colisão Frontal;;;;1;;;;;;1;1;1;;;
10/12/2022;14:15:00;148;AC03-ACIDENTE SEM VÍTIMA;432,66;BR-163/PA;Norte;Tombamento;;;1;;;1;;;;;2;;;;
10/12/2022;14:49:00;158;AC02-ACIDENTE COM VÍTIMA;320;BR-163/PA;Norte;Colisão Lateral;;;;1;;1;;;;;1;;1;;
10/12/2022;15:00:00;162;AC03-ACIDENTE SEM VÍTIMA;892,8;BR-163/MT;Norte;Colisão Traseira;1;;1;;;;;;;;2;;;;
10/12/2022;18:35:00;190;AC01-ACIDENTE COM VÍTIMA FATAL;589;BR-163/PA;Sul;Colisão Frontal;;;2;;;;;;;;0;;;1;1
10/12/2022;19:46:00;195;AC03-ACIDENTE SEM VÍTIMA;1114,01;BR-230/PA;Oeste;Tombamento;;;1;;;;;;;;1;;;;
11/12/2022;03:09:00;26;AC02-ACIDENTE COM VÍTIMA;308;BR-163/PA;Norte;Queda de Moto;1;;;;;;;;;;0;1;;;
11/12/2022;09:08:00;104;AC02-ACIDENTE COM VÍTIMA;208,42;BR-163/PA;Norte;Colisão Frontal;;;3;;;;;;;;2;3;;;
11/12/2022;12:15:00;132;AC02-ACIDENTE COM VÍTIMA;1113;BR-230/PA;Oeste;Colisão Lateral;;;2;;;;;;;;1;2;1;;
11/12/2022;22:34:00;221;AC03-ACIDENTE SEM VÍTIMA;1033;BR-163/MT;Sul;Colisão Lateral;2;;;;;;;;;;2;;;;
12/12/2022;14:10:00;128;AC01-ACIDENTE COM VÍTIMA FATAL;35,952;BR-163/PA;Norte;Choque - Veiculo parado no acostamento;;;2;;;2;;;;1;4;;1;;1
13/12/2022;08:04:00;61;AC03-ACIDENTE SEM VÍTIMA;423,371;BR-163/PA;Norte;Tombamento;;;1;;;1;;;;;1;;;;
13/12/2022;08:51:00;75;AC03-ACIDENTE SEM VÍTIMA;652,871;BR-163/PA;Norte;Tombamento;;;1;;;1;;;;;1;;;;
13/12/2022;09:57:00;94;AC03-ACIDENTE SEM VÍTIMA;656,396;BR-163/PA;Sul;Saida de Pista;;;1;;;;;;;;1;;;;
13/12/2022;19:10:00;153;AC03-ACIDENTE SEM VÍTIMA;951;BR-163/MT;Norte;Colisão Traseira;;;1;;;1;;;;;1;;;;
14/12/2022;06:23:00;24;AC02-ACIDENTE COM VÍTIMA;440,661;BR-163/PA;Sul;Tombamento;;;1;;;;;;;;0;1;;;
14/12/2022;08:35:00;48;AC03-ACIDENTE SEM VÍTIMA;1036;BR-163/MT;Sul;Saida de Pista;;;1;;;;;;;;1;;;;
14/12/2022;10:50:00;73;AC03-ACIDENTE SEM VÍTIMA;1035,055;BR-163/MT;Sul;Colisão Traseira;;;2;;;;;;;;2;;;;
14/12/2022;13:09:00;90;AC03-ACIDENTE SEM VÍTIMA;652;BR-163/PA;Sul;Tombamento;;;1;;;;;;;;1;;;;
14/12/2022;13:40:00;99;AC03-ACIDENTE SEM VÍTIMA;263;BR-163/PA;Norte;Tombamento;;;1;;;;;;;;1;;;;
14/12/2022;14:11:00;114;AC02-ACIDENTE COM VÍTIMA;1013;BR-163/MT;Norte;Colisão Traseira;1;;1;;;;;;;;1;1;;;
14/12/2022;15:41:00;128;AC03-ACIDENTE SEM VÍTIMA;1025,5;BR-163/MT;Sul;Colisão Traseira;1;;1;;;;;;;;2;;;;
14/12/2022;15:45:00;130;AC02-ACIDENTE COM VÍTIMA;42,587;BR-163/PA;Norte;Choque - Veiculo parado na pista;;;2;;;1;;;;;1;1;;;
14/12/2022;19:52:00;154;AC02-ACIDENTE COM VÍTIMA;1062,499;BR-163/MT;Sul;Colisão Traseira;2;;;;;;;;;;0;2;;;
15/12/2022;00:40:00;5;AC03-ACIDENTE SEM VÍTIMA;1126,15;BR-230/PA;Leste;Tombamento;;;1;;;;;;;;1;;;;
15/12/2022;02:04:00;16;AC02-ACIDENTE COM VÍTIMA;1033,936;BR-163/MT;Norte;Capotamento;1;;;;;;;;;;0;1;;;
15/12/2022;21:19:00;227;AC02-ACIDENTE COM VÍTIMA;172;BR-163/PA;Norte;Queda de Moto;;;;1;;;;;;;0;1;;;
16/12/2022;20:31:00;198;AC03-ACIDENTE SEM VÍTIMA;955,593;BR-163/MT;Sul;Colisão Lateral;1;;1;;;;;;;;2;;;;
17/12/2022;03:56:00;12;AC02-ACIDENTE COM VÍTIMA;104,089;BR-163/PA;Sul;Tombamento;;;1;;;2;;;;;2;2;1;;
17/12/2022;08:03:00;37;AC03-ACIDENTE SEM VÍTIMA;618;BR-163/PA;Norte;Tombamento;;;1;;;;;;;;1;;;;
17/12/2022;10:24:00;78;AC02-ACIDENTE COM VÍTIMA;670,276;BR-163/PA;Norte;Saida de Pista;1;;;;;;;;;;3;;1;;
17/12/2022;12:41:00;102;AC02-ACIDENTE COM VÍTIMA;381;BR-163/PA;Sul;Colisão Lateral;;;1;;;3;;;;1;1;1;;;
17/12/2022;18:08:00;151;AC02-ACIDENTE COM VÍTIMA;926,05;BR-163/MT;Sul;Queda de Moto;;;;1;;;;;;;0;2;;;
18/12/2022;10:17:00;81;AC03-ACIDENTE SEM VÍTIMA;1088;BR-163/MT;Sul;Tombamento;;;1;;;2;;;;;1;;;;
18/12/2022;15:05:00;137;AC01-ACIDENTE COM VÍTIMA FATAL;890,4;BR-163/MT;Sul;Atropelamento - Pedestre;;;;;;;;;;1;8;;;;1
18/12/2022;22:08:00;185;AC02-ACIDENTE COM VÍTIMA;573;BR-163/PA;Norte;Colisão Lateral;1;;1;;;;;;;;1;1;;;
19/12/2022;09:41:00;120;AC03-ACIDENTE SEM VÍTIMA;434;BR-163/PA;Norte;Tombamento;;;1;;;;;;;;1;;;;
19/12/2022;18:26:00;203;AC02-ACIDENTE COM VÍTIMA;1066,55;BR-163/MT;Sul;Colisão Lateral;;1;;1;;;;;;;1;1;;;
20/12/2022;01:10:00;18;AC03-ACIDENTE SEM VÍTIMA;908,2;BR-163/MT;Norte;Atropelamento de Animal;1;;;;;;;;;;2;;;;
20/12/2022;04:57:00;36;AC02-ACIDENTE COM VÍTIMA;995,802;BR-163/MT;Sul;Tombamento;;;2;;;;;;;;1;;1;;
20/12/2022;10:39:00;94;AC03-ACIDENTE SEM VÍTIMA;934,9;BR-163/MT;Sul;Saida de Pista;1;;;;;;;;;;4;;;;
20/12/2022;15:50:00;154;AC03-ACIDENTE SEM VÍTIMA;553,949;BR-163/PA;Sul;Choque - Obstáculo Fixo;;;1;;;2;;;;;1;;;;
21/12/2022;04:27:00;7;AC03-ACIDENTE SEM VÍTIMA;330;BR-163/PA;Norte;Atropelamento de Animal;1;;;;;;;;;;1;;;;
21/12/2022;09:53:00;21;AC03-ACIDENTE SEM VÍTIMA;935,739;BR-163/MT;Norte;Colisão Traseira;2;;;;;;;;;;4;;;;
22/12/2022;03:58:00;16;AC02-ACIDENTE COM VÍTIMA;581,926;BR-163/PA;Sul;Tombamento;;;1;;;;;;;;0;1;;;
22/12/2022;07:12:00;34;AC02-ACIDENTE COM VÍTIMA;270,077;BR-163/PA;Sul;Capotamento;1;;;;;;;;;;0;1;;;
22/12/2022;14:39:00;150;AC03-ACIDENTE SEM VÍTIMA;588,478;BR-163/PA;Sul;Tombamento;1;;;;;;;;;;3;;;;
22/12/2022;20:17:00;199;AC02-ACIDENTE COM VÍTIMA;936,8;BR-163/MT;Sul;Colisão Transversal;1;;1;;;;;;;;1;1;;;
23/12/2022;14:20:00;193;AC03-ACIDENTE SEM VÍTIMA;984,9;BR-163/MT;Norte;Choque - Arvore;;;;;;;;;;1;1;;;;
23/12/2022;15:15:00;202;AC03-ACIDENTE SEM VÍTIMA;936,014;BR-163/MT;Norte;Choque - Elemento de Drenagem;;;;;;;;;;1;4;;;;
23/12/2022;17:09:00;206;AC03-ACIDENTE SEM VÍTIMA;889,5;BR-163/MT;Sul;Engavetamento;2;;;;;;;;;1;9;;;;
23/12/2022;19:34:00;246;AC03-ACIDENTE SEM VÍTIMA;875;BR-163/MT;Norte;Saida de Pista;;;;;;;;;;1;2;;;;
23/12/2022;20:18:00;251;AC01-ACIDENTE COM VÍTIMA FATAL;978,817;BR-163/MT;Sul;Colisão Frontal;;;;;;;;;;2;0;2;;2;1
24/12/2022;00:45:00;14;AC03-ACIDENTE SEM VÍTIMA;597;BR-163/PA;Sul;Tombamento;;;1;;;;;;;;1;;;;
24/12/2022;03:20:00;27;AC03-ACIDENTE SEM VÍTIMA;856;BR-163/MT;Norte;Saida de Pista;1;;;;;;;;;;5;;;;
24/12/2022;10:16:00;92;AC03-ACIDENTE SEM VÍTIMA;250,665;BR-163/PA;Norte;Saida de Pista;1;;;;;;;;;;3;;;;
24/12/2022;16:23:00;154;AC02-ACIDENTE COM VÍTIMA;897,3;BR-163/MT;Norte;Queda de Moto;;;;1;;;;;;;0;;1;;
25/12/2022;12:09:00;55;AC02-ACIDENTE COM VÍTIMA;323,34;BR-163/PA;Norte;Tombamento;;;1;;;2;;;;;2;1;;;
25/12/2022;17:00:00;91;AC02-ACIDENTE COM VÍTIMA;427,8;BR-163/PA;Norte;Saida de Pista;1;;;;;;;;;;3;2;;;
25/12/2022;17:17:00;94;AC02-ACIDENTE COM VÍTIMA;1043,642;BR-163/MT;Norte;Engavetamento;1;;;;;2;;;;;2;1;;;
25/12/2022;22:02:00;119;AC03-ACIDENTE SEM VÍTIMA;943,636;BR-163/MT;Sul;Capotamento;1;;;;;;;;;;1;;;;
26/12/2022;02:30:00;11;AC03-ACIDENTE SEM VÍTIMA;1055,964;BR-163/MT;Norte;Saida de Pista;1;;;;;;;;;;1;;;;
26/12/2022;10:48:00;78;AC03-ACIDENTE SEM VÍTIMA;953,5;BR-163/MT;Norte;Tombamento;;;1;;;;;;;;2;;;;
26/12/2022;13:32:00;99;AC03-ACIDENTE SEM VÍTIMA;653;BR-163/PA;Norte;Tombamento;;;1;;;;;;;;1;;;;
26/12/2022;15:24:00;119;AC03-ACIDENTE SEM VÍTIMA;229,245;BR-163/PA;Norte;Colisão Traseira;;;1;;;1;;;;;1;;;;
27/12/2022;08:57:00;59;AC02-ACIDENTE COM VÍTIMA;621;BR-163/PA;Norte;Engavetamento;2;;1;;;;;;;;0;5;2;;
27/12/2022;21:18:00;178;AC02-ACIDENTE COM VÍTIMA;534,614;BR-163/PA;Norte;Queda de Moto;1;;;;;;;;;;0;1;;;
29/12/2022;14:00:00;117;AC03-ACIDENTE SEM VÍTIMA;23;BR-163/PA;Norte;Saida de Pista;1;;;;;;;;;;1;;;;
29/12/2022;19:52:00;153;AC01-ACIDENTE COM VÍTIMA FATAL;951,44;BR-163/MT;Sul;Colisão Frontal;;;1;;;;;;;1;0;1;;;1
30/12/2022;02:07:00;4;AC03-ACIDENTE SEM VÍTIMA;498,518;BR-163/PA;Sul;Colisão Lateral;1;;;;;;;;;;1;;;;
30/12/2022;17:14:00;80;AC02-ACIDENTE COM VÍTIMA;399,793;BR-163/PA;Norte;Colisão Frontal;1;;;;;;;;;1;0;1;1;1;
30/12/2022;18:21:00;83;AC02-ACIDENTE COM VÍTIMA;372;BR-163/PA;Sul;Colisão Lateral;1;;1;;;;;;;;1;;1;2;
30/12/2022;18:25:00;84;AC03-ACIDENTE SEM VÍTIMA;664,273;BR-163/PA;Norte;Capotamento;1;;;;;;;;;;5;;;;
31/12/2022;00:06:00;8;AC03-ACIDENTE SEM VÍTIMA;113,569;BR-163/PA;Norte;Colisão Traseira;;;;;;1;;;;1;1;;;;
31/12/2022;07:25:00;40;AC01-ACIDENTE COM VÍTIMA FATAL;1110,305;BR-163/MT;Sul;Capotamento;;;1;;;;;;;;0;;;1;2
31/12/2022;15:49:00;103;AC03-ACIDENTE SEM VÍTIMA;499,183;BR-163/PA;Norte;Choque - Obstáculo Fixo;;;1;;;;;;;;1;;;;
31/12/2022;18:56:00;125;AC02-ACIDENTE COM VÍTIMA;859;BR-163/MT;Sul;Colisão Traseira;1;;;1;;;;;;;0;5;;;
31/12/2022;19:31:00;129;AC02-ACIDENTE COM VÍTIMA;140,521;BR-163/PA;Norte;Atropelamento de Animal;;;;1;;;;;;;0;1;;;
31/12/2022;23:00:00;146;AC03-ACIDENTE SEM VÍTIMA;919,938;BR-163/MT;Norte;Saida de Pista;;;1;;;1;;;;;4;;;;
01/01/2023;01:43:00;17;AC02-ACIDENTE COM VÍTIMA;1111,216;BR-163/MT;Sul;Tombamento;;;1;;;;;;;;0;;;1;
01/01/2023;03:24:00;24;AC02-ACIDENTE COM VÍTIMA;1026,885;BR-163/MT;Norte;Atropelamento de Animal;1;;;;;;;;;;0;2;;;
01/01/2023;05:39:00;30;AC03-ACIDENTE SEM VÍTIMA;1056;BR-163/MT;Sul;Capotamento;1;;;;;;;;;;1;;;;
01/01/2023;10:15:00;66;AC03-ACIDENTE SEM VÍTIMA;205,671;BR-163/PA;Sul;Saida de Pista;;;1;;;1;;;;;2;;;;
01/01/2023;13:54:00;90;AC02-ACIDENTE COM VÍTIMA;923;BR-163/MT;Sul;Capotamento;1;;;;;;;;;;0;1;;;
02/01/2023;04:36:00;16;AC03-ACIDENTE SEM VÍTIMA;953,6;BR-163/MT;Sul;Atropelamento de Animal;1;;;;;;;;;;1;;;;
02/01/2023;06:08:00;23;AC03-ACIDENTE SEM VÍTIMA;900,1;BR-163/MT;Norte;Colisão Lateral;1;;1;;;;;;;;3;;;;
02/01/2023;07:11:00;33;AC03-ACIDENTE SEM VÍTIMA;916,678;BR-163/MT;Sul;Saida de Pista;1;;;;;;;;;;5;;;;
02/01/2023;09:30:00;70;AC02-ACIDENTE COM VÍTIMA;567,689;BR-163/PA;Norte;Queda de Moto;;;;1;;;;;;;0;2;;;
02/01/2023;16:25:00;141;AC03-ACIDENTE SEM VÍTIMA;946;BR-163/MT;Norte;Colisão Traseira;;;2;;;;;;;;2;;;;
02/01/2023;17:14:00;147;AC03-ACIDENTE SEM VÍTIMA;423,343;BR-163/PA;Norte;Tombamento;;;1;;;;;;;;1;;;;
03/01/2023;00:47:00;3;AC03-ACIDENTE SEM VÍTIMA;1100,927;BR-230/PA;Leste;Saida de Pista;1;;;;;;;;;;4;;;;
03/01/2023;11:04:00;139;AC03-ACIDENTE SEM VÍTIMA;558;BR-163/PA;Norte;Saida de Pista;1;;;;;;;;;;2;;;;
03/01/2023;15:45:00;202;AC03-ACIDENTE SEM VÍTIMA;399;BR-163/PA;Norte;Saida de Pista;1;;;;;;;;;;4;;;;
03/01/2023;16:47:00;215;AC02-ACIDENTE COM VÍTIMA;653;BR-163/PA;Norte;Capotamento;;;;;;;;;;1;1;1;;;
03/01/2023;17:51:00;228;AC03-ACIDENTE SEM VÍTIMA;937,48;BR-163/MT;Sul;Engavetamento;1;;;;;2;;;;;3;;;;
04/01/2023;06:58:00;25;AC02-ACIDENTE COM VÍTIMA;1035,052;BR-163/MT;Norte;Colisão Traseira;1;;;1;;;;;;;0;2;;;
04/01/2023;16:40:00;160;AC02-ACIDENTE COM VÍTIMA;339;BR-163/PA;Norte;Capotamento;1;;;;;;;;;;0;4;;;
05/01/2023;08:28:00;56;AC02-ACIDENTE COM VÍTIMA;927,684;BR-163/MT;Norte;Colisão Transversal;;;1;;;;;;;1;1;1;;;
05/01/2023;15:38:00;141;AC03-ACIDENTE SEM VÍTIMA;577,441;BR-163/PA;Norte;Colisão Lateral;;;2;;;4;;;;;7;;;;
05/01/2023;15:43:00;143;AC02-ACIDENTE COM VÍTIMA;1109,53;BR-163/MT;Norte;Tombamento;;;1;;;1;;;;;1;1;;;
05/01/2023;16:52:00;149;AC02-ACIDENTE COM VÍTIMA;104,815;BR-163/PA;Norte;Tombamento;;;1;;;;;;;;0;1;;;
06/01/2023;19:27:00;128;AC02-ACIDENTE COM VÍTIMA;1035,216;BR-163/MT;Norte;Colisão Lateral;1;;;1;;;;;;;1;;;1;
06/01/2023;21:21:00;140;AC02-ACIDENTE COM VÍTIMA;1067,715;BR-163/MT;Sul;Atropelamento de Animal;;;;1;;;;;;;0;1;;;
07/01/2023;02:05:00;15;AC02-ACIDENTE COM VÍTIMA;1114,675;BR-230/PA;Oeste;Queda de Moto;;;;1;;;;;;;2;1;;;
07/01/2023;10:11:00;96;AC03-ACIDENTE SEM VÍTIMA;953,289;BR-163/MT;Norte;Colisão Lateral;1;;1;;;;;;;;6;;;;
07/01/2023;11:14:00;122;AC02-ACIDENTE COM VÍTIMA;105,952;BR-163/PA;Norte;Tombamento;;;1;;;1;;;;;1;1;;;
08/01/2023;04:29:00;20;AC03-ACIDENTE SEM VÍTIMA;1041,18;BR-163/MT;Norte;Colisão Lateral;2;;;;;;;;;;3;;;;
08/01/2023;19:45:00;211;AC03-ACIDENTE SEM VÍTIMA;420;BR-163/PA;Norte;Saida de Pista;;;1;;;;;;;;1;;;;
09/01/2023;05:16:00;31;AC02-ACIDENTE COM VÍTIMA;1114,702;BR-230/PA;Leste;Queda de Moto;;;;1;;;;;;;0;1;;;
09/01/2023;06:59:00;40;AC03-ACIDENTE SEM VÍTIMA;160,2;BR-163/PA;Norte;Colisão Traseira;;;1;1;;;;;;;2;;;;
10/01/2023;17:17:00;154;AC03-ACIDENTE SEM VÍTIMA;1037,228;BR-163/MT;Norte;Engavetamento;3;;;;;;;;;;5;;;;
11/01/2023;11:42:00;147;AC01-ACIDENTE COM VÍTIMA FATAL;1079,85;BR-163/MT;Sul;Colisão Traseira;;;;1;;;;;;1;0;4;;;1
11/01/2023;14:55:00;175;AC03-ACIDENTE SEM VÍTIMA;897;BR-163/MT;Sul;Colisão Traseira;2;;;;;;;;;;2;;;;
12/01/2023;01:05:00;7;AC03-ACIDENTE SEM VÍTIMA;348,893;BR-163/PA;Norte;Tombamento;;;;;;;;;;1;1;;;;
12/01/2023;14:59:00;187;AC03-ACIDENTE SEM VÍTIMA;1113,208;BR-230/PA;Oeste;Tombamento;;;1;;;1;;;;;2;;;;
13/01/2023;10:23:00;78;AC03-ACIDENTE SEM VÍTIMA;171,338;BR-163/PA;Norte;Tombamento;;;1;;;;;;;;1;;;;
13/01/2023;19:23:00;133;AC03-ACIDENTE SEM VÍTIMA;915,776;BR-163/MT;Norte;Tombamento;;;1;;;2;;;;;3;;;;
14/01/2023;16:11:00;115;AC02-ACIDENTE COM VÍTIMA;1109,39;BR-163/MT;Norte;Tombamento;;;1;;;2;;;;;2;1;1;;
14/01/2023;19:37:00;139;AC03-ACIDENTE SEM VÍTIMA;314,451;BR-163/PA;Sul;Queda de Moto;;;;1;;;;;;;1;;;;
15/01/2023;00:47:00;7;AC03-ACIDENTE SEM VÍTIMA;1033;BR-163/MT;Sul;Colisão Traseira;1;;;;;;;;;1;4;;;;
15/01/2023;16:32:00;169;AC03-ACIDENTE SEM VÍTIMA;1033;BR-163/MT;Sul;Colisão Lateral;2;;;;;;;;;;2;;;;
15/01/2023;18:24:00;191;AC03-ACIDENTE SEM VÍTIMA;14,2;BR-163/PA;Norte;Saida de Pista;;;1;;;;;;;;2;;;;
16/01/2023;02:43:00;12;AC03-ACIDENTE SEM VÍTIMA;880,869;BR-163/MT;Norte;Tombamento;;;1;;;;;;;;1;;;;
16/01/2023;06:59:00;35;AC02-ACIDENTE COM VÍTIMA;916,76;BR-163/MT;Sul;Colisão Traseira;2;;;;;1;;;;;3;5;;;
16/01/2023;14:53:00;156;AC03-ACIDENTE SEM VÍTIMA;423;BR-163/PA;Norte;Tombamento;;;1;;;1;;;;;4;;;;
16/01/2023;19:46:00;184;AC02-ACIDENTE COM VÍTIMA;535,706;BR-163/PA;Norte;Queda de Moto;;;;1;;;;;;;0;;;1;
17/01/2023;05:14:00;28;AC02-ACIDENTE COM VÍTIMA;1005,543;BR-163/MT;Sul;Capotamento;1;;;;;;;;;;0;1;;;
17/01/2023;16:02:00;115;AC03-ACIDENTE SEM VÍTIMA;206,6;BR-163/PA;Sul;Colisão Traseira;;;;;;1;;;;1;3;;;;
17/01/2023;19:18:00;137;AC03-ACIDENTE SEM VÍTIMA;402,602;BR-163/PA;Norte;Tombamento;;;1;;;1;;;;;10;;;;
18/01/2023;05:44:00;23;AC02-ACIDENTE COM VÍTIMA;1043,278;BR-163/MT;Norte;Saida de Pista;1;;;;;;;;;;0;1;;;
18/01/2023;05:53:00;25;AC02-ACIDENTE COM VÍTIMA;591,181;BR-163/PA;Sul;Saida de Pista;;;;;;;;;;1;4;1;;;
18/01/2023;15:36:00;127;AC03-ACIDENTE SEM VÍTIMA;442,5;BR-163/PA;Norte;Tombamento;;;1;;;2;;;;;3;;;;
19/01/2023;04:08:00;15;AC02-ACIDENTE COM VÍTIMA;508,912;BR-163/PA;Sul;Saida de Pista;;;;;;;;;;1;0;1;;;
19/01/2023;15:42:00;133;AC03-ACIDENTE SEM VÍTIMA;402,936;BR-163/PA;Norte;Carreta deu L;;;1;;;1;;;;;8;;;;
20/01/2023;11:16:00;169;AC02-ACIDENTE COM VÍTIMA;916,112;BR-163/MT;Norte;Colisão Lateral;1;;1;;;;;;;;2;1;;;
20/01/2023;11:31:00;173;AC02-ACIDENTE COM VÍTIMA;1044,85;BR-163/MT;Sul;Colisão Frontal;;;;;;;;;;3;3;;1;;
20/01/2023;11:49:00;174;AC03-ACIDENTE SEM VÍTIMA;547,429;BR-163/PA;Norte;Tombamento;;;1;;;;;;;;1;;;;
20/01/2023;13:19:00;181;AC02-ACIDENTE COM VÍTIMA;396,939;BR-163/PA;Norte;Colisão Traseira;;;2;;;;;;;;1;;1;;
20/01/2023;14:23:00;189;AC03-ACIDENTE SEM VÍTIMA;1004,821;BR-163/MT;Norte;Tombamento;;;1;;;;;;;;1;;;;
20/01/2023;15:25:00;198;AC03-ACIDENTE SEM VÍTIMA;908;BR-163/MT;Sul;Engavetamento;1;;2;;;1;;;;;4;;;;
21/01/2023;06:24:00;28;AC03-ACIDENTE SEM VÍTIMA;1036,989;BR-163/MT;Norte;Colisão Lateral;1;;;;;1;;;;;2;;;;
21/01/2023;13:19:00;116;AC03-ACIDENTE SEM VÍTIMA;933,937;BR-163/MT;Norte;Colisão Lateral;1;;1;;;;;;;;2;;;;
22/01/2023;18:28:00;99;AC01-ACIDENTE COM VÍTIMA FATAL;977,594;BR-163/MT;Norte;Colisão Lateral;;;1;1;;1;;;;;2;;;;1
