data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
01/01/2010;08:02:00;000042/2010;sem vítima;24;BR-290/RS;Sul;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
01/01/2010;04:57:00;000027/2010;sem vítima;33;BR-290/RS;Norte;QUEDA DE MOTO;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
01/01/2010;06:44:00;000035/2010;com vítima;43;BR-290/RS;Norte;COLISÃO TRASEIRA;2;0;0;0;0;0;0;0;0;0;1;0;0;0;1
01/01/2010;07:31:00;000038/2010;sem vítima;52;BR-116/RS;Norte;QUEDA DE MOTO;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
01/01/2010;03:35:00;000024/2010;sem vítima;77;BR-290/RS;Norte;COLISÃO LATERAL;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
02/01/2010;01:16:00;000197/2010;sem vítima;5;BR-290/RS;Sul;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
02/01/2010;13:40:00;000268/2010;com vítima;11;BR-290/RS;Norte;QUEDA DE MOTO;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0
02/01/2010;00:47:00;000194/2010;sem vítima;29;BR-290/RS;Norte;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
02/01/2010;01:23:00;000198/2010;com vítima;51;BR-290/RS;Sul;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;3;1;0;0;0
02/01/2010;20:04:00;000344/2010;sem vítima;52;BR-290/RS;Norte;OUTROS;2;0;0;0;0;0;0;0;0;0;7;0;0;0;0
02/01/2010;18:42:00;000325/2010;sem vítima;71;BR-290/RS;Norte;ATROPELAMENTO ANIMAIS;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
03/01/2010;12:56:00;000481/2010;sem vítima;2;BR-290/RS;Sul;COLISÃO TRASEIRA;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
03/01/2010;15:51:00;000531/2010;sem vítima;2;BR-290/RS;Sul;COLISÃO COM OBSTÁCULO;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
03/01/2010;17:02:00;000554/2010;sem vítima;18;BR-290/RS;Norte;COLISÃO TRASEIRA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
03/01/2010;08:49:00;000426/2010;com vítima;38;BR-290/RS;Norte;QUEDA DE MOTO;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0
03/01/2010;09:11:00;000429/2010;sem vítima;38;BR-290/RS;Norte;COLISÃO TRASEIRA;2;0;0;0;0;0;0;0;0;0;5;0;0;0;0
03/01/2010;18:36:00;000592/2010;com vítima;51;BR-290/RS;Norte;COLISÃO TRASEIRA;1;0;0;1;0;0;0;0;0;0;1;2;0;0;0
03/01/2010;20:53:00;000642/2010;sem vítima;53;BR-290/RS;Norte;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
03/01/2010;13:27:00;000487/2010;sem vítima;56;BR-290/RS;Norte;QUEDA DE MOTO;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0
03/01/2010;13:26:00;000486/2010;sem vítima;65;BR-290/RS;Norte;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
03/01/2010;20:43:00;000641/2010;sem vítima;107;BR-290/RS;Norte;CAPOTAMENTO;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
04/01/2010;05:02:00;000718/2010;sem vítima;29;BR-290/RS;Sul;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
04/01/2010;15:03:00;000827/2010;sem vítima;50;BR-290/RS;Sul;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
04/01/2010;19:07:00;000863/2010;sem vítima;53;BR-290/RS;Sul;CHOQUE C/ OBJETO NA PISTA;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0
04/01/2010;05:49:00;000727/2010;com vítima;63;BR-290/RS;Norte;QUEDA DE MOTO;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0
04/01/2010;15:54:00;000840/2010;sem vítima;83;BR-290/RS;Norte;QUEDA DE MOTO;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
04/01/2010;12:05:00;000795/2010;sem vítima;85;BR-290/RS;Sul;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
04/01/2010;21:20:00;000884/2010;sem vítima;89;BR-290/RS;Norte;CHOQUE C/ OBJETO NA PISTA;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0
04/01/2010;08:20:00;000743/2010;sem vítima;91;BR-290/RS;Norte;COLISÃO TRASEIRA;3;0;0;0;0;0;0;0;0;0;10;0;0;0;0
04/01/2010;05:28:00;000722/2010;sem vítima;112;BR-290/RS;Norte;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
05/01/2010;13:08:00;000942/2010;sem vítima;50;BR-290/RS;Sul;CAPOTAMENTO;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
05/01/2010;07:31:00;000902/2010;com vítima;92;BR-290/RS;Sul;QUEDA DE MOTO;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
05/01/2010;19:47:00;001007/2010;sem vítima;100;BR-290/RS;Norte;ENGAVETAMENTO;2;0;0;1;1;0;0;0;0;0;4;0;0;0;0
05/01/2010;17:54:00;000981/2010;sem vítima;104;BR-290/RS;Norte;COLISÃO TRASEIRA;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0
06/01/2010;03:42:00;001034/2010;sem vítima;13;BR-290/RS;Norte;TOMBAMENTO;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
06/01/2010;15:47:00;001098/2010;com vítima;20;BR-290/RS;Sul;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
06/01/2010;15:57:00;001099/2010;sem vítima;68;BR-290/RS;Norte;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
06/01/2010;21:12:00;001133/2010;com vítima;82;BR-290/RS;Sul;CAPOTAMENTO;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
06/01/2010;17:49:00;001108/2010;sem vítima;86;BR-290/RS;Sul;QUEDA DE MOTO;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
08/01/2010;10:11:00;001261/2010;sem vítima;33;BR-290/RS;Norte;SAÍDA DE PISTA;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
08/01/2010;18:56:00;001336/2010;com vítima;40;BR-290/RS;Norte;CAPOTAMENTO;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
08/01/2010;15:51:00;001304/2010;com vítima;61;BR-290/RS;Norte;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
08/01/2010;16:15:00;001309/2010;sem vítima;97;BR-290/RS;Sul;COLISÃO COM OBSTÁCULO;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
08/01/2010;20:33:00;001356/2010;com vítima;97;BR-290/RS;Norte;ATROPELAMENTO PEDESTRE;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0
08/01/2010;22:45:00;001376/2010;sem vítima;112;BR-290/RS;Norte;QUEDA DE MOTO;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
09/01/2010;09:27:00;001418/2010;sem vítima;1;BR-290/RS;Sul;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
09/01/2010;17:47:00;001506/2010;sem vítima;27;BR-290/RS;Norte;SAÍDA DE PISTA;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0
09/01/2010;07:57:00;001413/2010;sem vítima;47;BR-290/RS;Sul;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
09/01/2010;21:35:00;001546/2010;com vítima;55;BR-290/RS;Norte;COLISÃO TRASEIRA;2;0;1;0;0;0;0;0;0;0;4;1;0;0;0
09/01/2010;05:57:00;001400/2010;sem vítima;94;BR-290/RS;Norte;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
09/01/2010;10:52:00;001430/2010;sem vítima;99;BR-290/RS;Norte;COLISÃO TRASEIRA;3;0;0;0;0;0;0;0;0;0;6;0;0;0;0
10/01/2010;07:56:00;001577/2010;sem vítima;34;BR-290/RS;Sul;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
10/01/2010;16:32:00;001616/2010;com vítima;65;BR-290/RS;Norte;CAPOTAMENTO;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0
10/01/2010;17:32:00;001625/2010;sem vítima;65;BR-290/RS;Norte;COLISÃO TRASEIRA;2;0;0;0;0;0;0;0;0;0;6;0;0;0;0
10/01/2010;07:36:00;001576/2010;com vítima;68;BR-290/RS;Sul;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0
10/01/2010;05:45:00;001570/2010;sem vítima;92;BR-290/RS;Sul;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
10/01/2010;18:48:00;001646/2010;sem vítima;92;BR-290/RS;Sul;SAÍDA DE PISTA;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
10/01/2010;17:06:00;001621/2010;com vítima;95;BR-290/RS;Norte;CAPOTAMENTO;1;0;0;0;0;0;0;0;0;0;6;1;0;0;0
10/01/2010;05:13:00;001569/2010;sem vítima;106;BR-290/RS;Norte;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
11/01/2010;03:40:00;001718/2010;com vítima;53;BR-290/RS;Norte;TOMBAMENTO;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
11/01/2010;18:01:00;001815/2010;sem vítima;59;BR-290/RS;Norte;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
11/01/2010;11:25:00;001760/2010;sem vítima;93;BR-290/RS;Norte;COLISÃO TRASEIRA;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
11/01/2010;17:48:00;001813/2010;sem vítima;94;BR-290/RS;Sul;QUEDA DE MOTO;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
11/01/2010;07:20:00;001726/2010;com vítima;100;BR-290/RS;Sul;QUEDA DE MOTO;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0
11/01/2010;11:31:00;001762/2010;sem vítima;112;BR-290/RS;Sul;COLISÃO TRASEIRA;2;0;0;0;0;0;0;0;0;0;9;0;0;0;0
12/01/2010;18:39:00;001928/2010;com vítima;4;BR-290/RS;Sul;CAPOTAMENTO;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0
12/01/2010;10:10:00;001876/2010;sem vítima;24;BR-290/RS;Sul;SAÍDA DE PISTA;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
12/01/2010;10:16:00;001877/2010;com vítima;40;BR-290/RS;Sul;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
12/01/2010;03:33:00;001863/2010;sem vítima;60;BR-290/RS;Sul;QUEDA DE MOTO;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0
12/01/2010;19:40:00;001938/2010;com vítima;86;BR-290/RS;Sul;QUEDA DE MOTO;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
12/01/2010;18:01:00;001923/2010;sem vítima;103;BR-290/RS;Norte;ENGAVETAMENTO;2;0;0;1;0;0;0;0;0;0;3;0;0;0;0
13/01/2010;07:01:00;001968/2010;sem vítima;30;BR-290/RS;Norte;SAÍDA DE PISTA;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
13/01/2010;14:59:00;002001/2010;com vítima;45;BR-290/RS;Norte;COLISÃO TRASEIRA;0;0;2;0;0;0;0;0;0;0;3;1;0;0;0
14/01/2010;07:51:00;002063/2010;com vítima;87;BR-290/RS;Norte;QUEDA DE MOTO;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
14/01/2010;08:04:00;002064/2010;com vítima;88;BR-290/RS;Norte;QUEDA DE MOTO;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
14/01/2010;08:56:00;002070/2010;sem vítima;92;BR-116/RS;Norte;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
14/01/2010;10:39:00;002076/2010;sem vítima;95;BR-290/RS;Sul;COLISÃO TRASEIRA;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0
14/01/2010;23:32:00;002162/2010;sem vítima;99;BR-290/RS;Norte;SAÍDA DE PISTA;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0
15/01/2010;12:32:00;002212/2010;sem vítima;23;BR-290/RS;Sul;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0
15/01/2010;00:38:00;002164/2010;com vítima;29;BR-290/RS;Sul;SAÍDA DE PISTA;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0
15/01/2010;15:24:00;002230/2010;sem vítima;51;BR-290/RS;Norte;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
15/01/2010;05:11:00;002168/2010;sem vítima;73;BR-290/RS;Norte;COLISÃO TRASEIRA;1;0;0;0;1;0;0;0;0;0;52;0;0;0;0
15/01/2010;11:29:00;002204/2010;sem vítima;97;BR-290/RS;Norte;COLISÃO TRASEIRA;4;0;0;0;0;0;0;0;0;0;4;0;0;0;0
16/01/2010;18:19:00;002442/2010;com vítima;7;BR-290/RS;Norte;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
16/01/2010;21:33:00;002480/2010;com vítima;22;BR-290/RS;Norte;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;3;1;0;0;0
16/01/2010;11:20:00;002379/2010;sem vítima;38;BR-290/RS;Sul;QUEDA DE MOTO;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
16/01/2010;14:41:00;002405/2010;com vítima;39;BR-290/RS;Norte;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0
16/01/2010;20:52:00;002472/2010;sem vítima;43;BR-290/RS;Sul;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
16/01/2010;18:51:00;002447/2010;sem vítima;45;BR-290/RS;Norte;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
16/01/2010;19:15:00;002453/2010;sem vítima;50;BR-290/RS;Sul;COLISÃO TRASEIRA;2;0;0;0;0;0;0;0;0;0;5;0;0;0;0
16/01/2010;18:27:00;002444/2010;com vítima;52;BR-290/RS;Sul;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0
16/01/2010;02:37:00;002333/2010;sem vítima;59;BR-290/RS;Norte;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
16/01/2010;00:29:00;002323/2010;com vítima;69;BR-290/RS;Norte;ATROPELAMENTO PEDESTRE;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1
16/01/2010;14:19:00;002402/2010;sem vítima;96;BR-290/RS;Sul;QUEDA DE MOTO;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
17/01/2010;20:05:00;002631/2010;sem vítima;22;BR-290/RS;Norte;QUEDA DE MOTO;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
17/01/2010;10:55:00;002549/2010;sem vítima;25;BR-290/RS;Sul;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
17/01/2010;11:30:00;002556/2010;sem vítima;40;BR-290/RS;Norte;QUEDA DE MOTO;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0
18/01/2010;19:23:00;002816/2010;sem vítima;19;BR-290/RS;Sul;COLISÃO TRASEIRA;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0
18/01/2010;14:53:00;002785/2010;sem vítima;26;BR-290/RS;Sul;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
18/01/2010;12:58:00;002765/2010;sem vítima;37;BR-290/RS;Norte;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
18/01/2010;10:23:00;002740/2010;sem vítima;77;BR-290/RS;Sul;COLISÃO TRASEIRA;3;0;0;0;0;0;0;0;0;0;7;0;0;0;0
18/01/2010;08:19:00;002716/2010;com vítima;80;BR-290/RS;Norte;COLISÃO TRASEIRA;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0
18/01/2010;08:52:00;002719/2010;sem vítima;81;BR-290/RS;Sul;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
18/01/2010;07:36:00;002709/2010;com vítima;86;BR-290/RS;Norte;ENGAVETAMENTO;4;0;0;2;0;0;0;0;0;0;6;2;0;0;0
18/01/2010;08:03:00;002714/2010;com vítima;111;BR-290/RS;Sul;ATROPELAMENTO PEDESTRE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
19/01/2010;17:24:00;002928/2010;sem vítima;19;BR-290/RS;Sul;COLISÃO COM OBSTÁCULO;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
19/01/2010;16:39:00;002920/2010;sem vítima;34;BR-290/RS;Norte;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
19/01/2010;16:13:00;002917/2010;sem vítima;42;BR-290/RS;Sul;TOMBAMENTO;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
19/01/2010;15:59:00;002915/2010;sem vítima;51;BR-290/RS;Sul;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
19/01/2010;19:37:00;002949/2010;sem vítima;62;BR-116/RS;Norte;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
19/01/2010;12:50:00;002893/2010;com vítima;78;BR-290/RS;Norte;COLISÃO TRASEIRA;2;0;0;0;0;0;0;0;0;0;1;2;0;0;0
19/01/2010;11:39:00;002878/2010;com vítima;107;BR-116/RS;Norte;CAPOTAMENTO;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
19/01/2010;10:17:00;002870/2010;com vítima;300;BR-290/RS;Sul;TOMBAMENTO;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0
20/01/2010;08:16:00;002982/2010;sem vítima;77;BR-290/RS;Norte;COLISÃO TRASEIRA;0;0;2;0;0;0;0;0;0;0;2;0;0;0;0
20/01/2010;18:59:00;003045/2010;sem vítima;102;BR-290/RS;Norte;QUEDA DE CARGA;1;0;1;0;0;0;0;0;0;0;4;0;0;0;0
21/01/2010;13:15:00;003108/2010;sem vítima;15;BR-290/RS;Sul;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
21/01/2010;17:17:00;003136/2010;sem vítima;72;BR-290/RS;Sul;ENGAVETAMENTO;3;0;0;0;0;0;0;0;0;0;8;0;0;0;0
21/01/2010;21:40:00;003164/2010;sem vítima;77;BR-290/RS;Norte;TOMBAMENTO;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0
21/01/2010;17:31:00;003140/2010;sem vítima;91;BR-290/RS;Norte;COLISÃO COM OBSTÁCULO;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
22/01/2010;14:55:00;003225/2010;com vítima;6;BR-116/RS;Sul;QUEDA DE MOTO;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0
22/01/2010;22:22:00;003295/2010;sem vítima;21;BR-290/RS;Sul;COLISÃO TRASEIRA;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0
22/01/2010;01:16:00;003173/2010;sem vítima;59;BR-290/RS;Norte;TOMBAMENTO;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
23/01/2010;15:27:00;003433/2010;sem vítima;68;BR-290/RS;Sul;QUEDA DE MOTO;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
24/01/2010;11:00:00;003525/2010;sem vítima;5;BR-290/RS;Sul;COLISÃO LATERAL;1;0;1;0;0;0;0;0;0;0;5;0;0;0;0
24/01/2010;22:12:00;003632/2010;sem vítima;54;BR-290/RS;Norte;COLISÃO TRASEIRA;2;0;0;0;0;0;0;0;0;0;6;0;0;0;0
24/01/2010;01:44:00;003502/2010;com vítima;58;BR-290/RS;Norte;TOMBAMENTO;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0
24/01/2010;15:57:00;003559/2010;com vítima;86;BR-290/RS;Sul;COLISÃO COM OBSTÁCULO;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
24/01/2010;00:12:00;003497/2010;sem vítima;88;BR-290/RS;Norte;COLISÃO COM OBSTÁCULO;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
24/01/2010;16:33:00;003562/2010;com vítima;295;BR-290/RS;Norte;OUTROS;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0
25/01/2010;18:32:00;003799/2010;com vítima;23;BR-290/RS;Norte;QUEDA DE MOTO;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0
25/01/2010;03:06:00;003674/2010;sem vítima;44;BR-290/RS;Norte;COLISÃO TRASEIRA;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0
25/01/2010;12:09:00;003735/2010;com vítima;44;BR-290/RS;Sul;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
25/01/2010;09:34:00;003706/2010;sem vítima;58;BR-290/RS;Sul;OUTROS;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
25/01/2010;14:33:00;003754/2010;sem vítima;75;BR-290/RS;Norte;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
25/01/2010;07:48:00;003690/2010;sem vítima;84;BR-290/RS;Norte;COLISÃO TRASEIRA;2;0;0;0;0;0;0;0;0;0;5;0;0;0;0
25/01/2010;08:24:00;003699/2010;sem vítima;92;BR-290/RS;Sul;ENGAVETAMENTO;3;0;0;0;0;0;0;0;0;0;6;0;0;0;0
26/01/2010;17:59:00;003880/2010;sem vítima;28;BR-290/RS;Sul;COLISÃO LATERAL;2;0;0;0;0;0;0;0;0;0;5;0;0;0;0
26/01/2010;14:31:00;003862/2010;sem vítima;36;BR-290/RS;Norte;CAPOTAMENTO;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
26/01/2010;17:40:00;003878/2010;sem vítima;50;BR-290/RS;Sul;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0
26/01/2010;04:31:00;003825/2010;com vítima;92;BR-290/RS;Sul;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
26/01/2010;19:26:00;003886/2010;sem vítima;94;BR-290/RS;Sul;ENGAVETAMENTO;3;0;1;0;0;0;0;0;0;0;8;0;0;0;0
27/01/2010;17:39:00;003968/2010;sem vítima;42;BR-290/RS;Sul;SAÍDA DE PISTA;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0
27/01/2010;03:37:00;003914/2010;sem vítima;55;BR-290/RS;Norte;COLISÃO TRASEIRA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
27/01/2010;12:04:00;003942/2010;sem vítima;69;BR-290/RS;Sul;COLISÃO TRASEIRA;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
27/01/2010;17:51:00;003970/2010;com vítima;92;BR-290/RS;Norte;COLISÃO TRASEIRA;1;0;2;0;0;0;0;0;0;0;2;1;0;0;0
28/01/2010;16:48:00;004056/2010;sem vítima;5;BR-290/RS;Sul;COLISÃO TRASEIRA;4;0;1;0;0;0;0;0;0;0;10;0;0;0;0
28/01/2010;10:17:00;004025/2010;sem vítima;18;BR-290/RS;Sul;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
28/01/2010;01:05:00;003997/2010;sem vítima;48;BR-290/RS;Norte;SAÍDA DE PISTA;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
28/01/2010;19:06:00;004075/2010;sem vítima;98;BR-290/RS;Sul;COLISÃO TRASEIRA;1;0;0;0;1;0;0;0;0;0;2;0;0;0;0
29/01/2010;22:00:00;004258/2010;sem vítima;5;BR-290/RS;Sul;COLISÃO TRASEIRA;1;0;1;0;0;0;0;0;0;0;3;0;0;0;0
29/01/2010;16:34:00;004174/2010;sem vítima;24;BR-290/RS;Sul;COLISÃO TRASEIRA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
29/01/2010;01:00:00;004100/2010;sem vítima;27;BR-290/RS;Norte;ATROPELAMENTO ANIMAIS;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
29/01/2010;08:04:00;004113/2010;com vítima;48;BR-290/RS;Norte;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
29/01/2010;11:27:00;004126/2010;com vítima;88;BR-290/RS;Sul;COLISÃO TRASEIRA;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
29/01/2010;20:05:00;004232/2010;sem vítima;92;BR-290/RS;Sul;QUEDA DE MOTO;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
29/01/2010;09:17:00;004117/2010;sem vítima;94;BR-290/RS;Norte;COLISÃO TRASEIRA;3;0;0;0;0;0;0;0;0;0;4;0;0;0;0
29/01/2010;05:36:00;004105/2010;sem vítima;97;BR-290/RS;Norte;COLISÃO COM OBSTÁCULO;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0
29/01/2010;03:03:00;004103/2010;com vítima;104;BR-290/RS;Sul;CAPOTAMENTO;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0
30/01/2010;15:55:00;004379/2010;sem vítima;5;BR-290/RS;Sul;QUEDA DE MOTO;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
30/01/2010;13:40:00;004353/2010;sem vítima;24;BR-290/RS;Sul;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
30/01/2010;21:10:00;004432/2010;sem vítima;25;BR-290/RS;Sul;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
30/01/2010;11:56:00;004336/2010;sem vítima;41;BR-290/RS;Norte;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
30/01/2010;08:02:00;004306/2010;com vítima;53;BR-290/RS;Norte;QUEDA DE MOTO;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
30/01/2010;14:10:00;004357/2010;sem vítima;86;BR-290/RS;Sul;SAÍDA DE PISTA;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
30/01/2010;06:16:00;004297/2010;sem vítima;87;BR-290/RS;Norte;COLISÃO TRASEIRA;1;0;0;0;1;0;0;0;0;0;30;0;0;0;0
30/01/2010;18:36:00;004408/2010;sem vítima;91;BR-290/RS;Norte;COLISÃO COM OBSTÁCULO;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
30/01/2010;10:29:00;004323/2010;sem vítima;92;BR-290/RS;Sul;COLISÃO LATERAL;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0
30/01/2010;19:09:00;004415/2010;sem vítima;92;BR-290/RS;Sul;QUEDA DE MOTO;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0
31/01/2010;20:44:00;004585/2010;com vítima;9;BR-290/RS;Norte;QUEDA DE MOTO;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0
