data;horario;n_da_ocorrencia;tipo_de_ocorrencia;km;trecho;sentido;tipo_de_acidente;automovel;bicicleta;caminhao;moto;onibus;outros;tracao_animal;transporte_de_cargas_especiais;trator_maquinas;utilitarios;ilesos;levemente_feridos;moderadamente_feridos;gravemente_feridos;mortos
25/06/2023;23:58:00;187;Sem vítima;306,000;BR-414/GO;Crescente;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
26/06/2023;08:13:00;42;Sem vítima;416,000;BR-414/GO;Decrescente;Colisão traseira;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
26/06/2023;14:18:00;86;Sem vítima;289,400;BR-153/GO;Decrescente;Queda de moto;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
26/06/2023;21:44:00;156;Sem vítima;356,420;BR-153/GO;Crescente;Colisão lateral em sentido contrário;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
27/06/2023;07:11:00;28;Com vítima;28,700;BR-153/GO;Crescente;Saída de pista;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
27/06/2023;07:51:00;33;Sem vítima;441,000;BR-153/GO;Decrescente;Choque;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/06/2023;13:23:00;92;Com vítima;437,100;BR-153/GO;Decrescente;Colisão lateral no mesmo sentido;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
27/06/2023;14:17:00;103;Sem vítima;437,000;BR-153/GO;Decrescente;Colisão traseira;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
27/06/2023;18:18:00;151;Com vítima;285,000;BR-153/GO;Crescente;Colisão traseira;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27/06/2023;20:26:00;174;Sem vítima;305,800;BR-153/GO;Crescente;Choque;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
28/06/2023;21:29:00;175;Com vítima;681,500;BR-153/GO;Decrescente;Capotamento;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
29/06/2023;04:08:00;18;Com vítima;303,800;BR-153/GO;Decrescente;Colisão frontal;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
29/06/2023;05:46:00;28;Sem vítima;123,000;BR-80/GO;Decrescente;Colisão transversal;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
29/06/2023;06:08:00;30;Sem vítima;234,000;BR-153/GO;Crescente;Colisão lateral no mesmo sentido;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
29/06/2023;09:08:00;57;Sem vítima;369,000;BR-153/GO;Crescente;Colisão frontal;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
29/06/2023;12:25:00;98;Com vítima;27,000;BR-153/GO;Crescente;Saída de pista;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
29/06/2023;15:38:00;129;Sem vítima;373,000;BR-153/GO;Crescente;Colisão traseira;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
30/06/2023;05:20:00;21;Sem vítima;126,000;BR-80/GO;Crescente;Saída de pista;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
30/06/2023;09:30:00;59;Sem vítima;336,000;BR-153/GO;Crescente;Colisão lateral em sentido contrário;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
30/06/2023;14:19:00;98;Sem vítima;146,000;BR-153/GO;Decrescente;Colisão traseira;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
30/06/2023;16:59:00;124;Sem vítima;315,000;BR-153/GO;Crescente;Colisão lateral em sentido contrário;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
30/06/2023;19:05:00;151;Com vítima;134,000;BR-153/GO;Decrescente;Atropelamento de animal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023;02:14:00;14;Sem vítima;187,000;BR-153/GO;Crescente;Atropelamento de animal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2023;02:40:00;18;Sem vítima;284,000;BR-153/GO;Crescente;Colisão traseira;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
01/07/2023;09:12:00;59;Sem vítima;420,990;BR-414/GO;Decrescente;Saída de pista;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
01/07/2023;09:38:00;61;Com vítima;206,000;BR-153/GO;Crescente;Colisão lateral no mesmo sentido;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
01/07/2023;10:08:00;66;Com vítima;424,000;BR-153/GO;Decrescente;Queda de bicicleta;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
01/07/2023;12:27:00;90;Com vítima;395,500;BR-153/GO;Decrescente;Queda de moto;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
01/07/2023;18:56:00;155;Sem vítima;190,000;BR-153/GO;Crescente;Choque;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
01/07/2023;18:58:00;156;Sem vítima;126,000;BR-80/GO;Decrescente;Saída de pista;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
01/07/2023;19:37:00;163;Com vítima;438,000;BR-153/GO;Crescente;Atropelamento de pedestre;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
01/07/2023;21:09:00;181;Com vítima;436,000;BR-153/GO;Decrescente;Colisão lateral em sentido contrário;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
01/07/2023;22:59:00;192;Sem vítima;205,900;BR-153/GO;Decrescente;Tombamento;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
01/07/2023;23:08:00;193;Sem vítima;396,000;BR-153/GO;Crescente;Colisão traseira;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
02/07/2023;04:53:00;18;Com vítima;269,000;BR-153/GO;Decrescente;Saída de pista;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
